,Identifying num,url,claimDate,claimYear,claimant,claimant_canonical_name,Local/State/National,Current Role,Aspiring Role,State,City,languageCode,publisher.name,publisher.site,text,title,reviewDate,claimant_party,textualRating,ratingsimp,T/F RQ1,is_politician_strict,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
,677,http://www.politifact.com/factchecks/2017/jul/17/mike-pence/pence-falsely-ties-medicaid-expansion-disability-w/,2017-07-14,2017,Mike Pence,Mike Pence,,,,,,en,PolitiFact,politifact.com,In Ohio; due to Medicaid expansion; 'nearly 60;000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.',Mike Pence falsely blames Medicaid expansion for disability waiting list in Ohio,2017-07-17 12:47:19,Republican,FALSE,2 False,False(ish),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,823,http://www.politifact.com/factchecks/2017/aug/03/greg-abbott/greg-abbott-says-more-texans-have-jobs-ever/,2017-07-14,2017,Greg Abbott,Greg Abbott,,,,,,en,PolitiFact,politifact.com,More Texans have jobs today than ever before in the history of our state.',Greg Abbott says more Texans have jobs than ever before,2017-08-03 19:57:53,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1391,http://www.politifact.com/factchecks/2017/jul/13/paul-workman/paul-workman-mostly-right-apartment-development-fe/,2017-07-15,2017,Paul Workman,Paul Workman,,,,,,en,PolitiFact,politifact.com,Says it’s documented that City of Austin fees for building an apartment complex are nearly 10 times what Dallas levies.,Paul Workman says apartment development fees in Austin nearly 10 times fees in Dallas,2017-07-13 17:44:34,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2319,http://www.politifact.com/factchecks/2017/jul/21/john-faso/one-three-people-new-york-are-medicaid/,2017-07-15,2017,John Faso,John Faso,,,,,,en,PolitiFact,politifact.com,We now have about one-third of New York’s population on Medicaid.',One in three people in New York is on Medicaid,2017-07-21 20:14:54,Republican,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1188,http://www.politifact.com/factchecks/2017/jun/21/ken-paxton/ken-paxton-inaccurately-says-barack-obama-repeated/,2017-07-16,2017,Ken Paxton,Ken Paxton,,,,,,en,PolitiFact,politifact.com,Says Barack Obama 'acknowledged over 20 times' that his administration’s Deferred Action for Parents of Americans 'immigration edict was a violation of law and the separation of powers.',Ken Paxton inaccurately says Barack Obama repeatedly admitted his 2014 immigration edict was illegal,2017-06-21 20:07:22,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
,960,http://www.politifact.com/factchecks/2017/jul/19/joe-straus/joe-straus-says-austin-school-district-expected-lo/,2017-07-16,2017,Joe Straus,Joe Straus,,,,,,en,PolitiFact,politifact.com,One' Texas school 'district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.',Joe Straus says Austin school district expected to lose $530-million-plus to fund other schools,2017-07-19 17:49:31,Republican,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1050,http://www.politifact.com/factchecks/2017/jul/27/sean-duffy/duffy-track-claim-1000-seat-pickup-gop-obamacare/,2017-07-17,2017,Sean Duffy,Sean Duffy,,,,,,en,PolitiFact,politifact.com,Republicans have ' won a thousand seats since Obamacare.',Duffy on track on claim of 1;000-seat pickup by GOP since Obamacare,2017-07-27 15:52:29,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2287,http://www.politifact.com/factchecks/2017/jul/24/eric-schneiderman/how-has-obamacare-lowered-new-yorks-uninsured-rate/,2017-07-17,2017,Eric Schneiderman,Eric Schneiderman,,,,,,en,PolitiFact,politifact.com,We have been able to cut New York’s uninsured rate in half since 2013 from 10 percent to 5 percent of our population.',Since Obamacare; far fewer New Yorkers are uninsured,2017-07-24 13:47:03,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,48,http://www.politifact.com/factchecks/2017/aug/18/andrew-cuomo/yes-one-three-us-adults-have-criminal-record/,2017-07-18,2017,Andrew Cuomo,Andrew Cuomo,State,Governor,,NY,,en,PolitiFact,politifact.com,70 million Americans have a criminal record — that’s one in three adults.',How many US adults have a criminal record? Depends on how you define it,2017-08-18 4:12:11,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,726,http://www.politifact.com/factchecks/2017/aug/09/kamala-harris/does-it-cost-75k-year-lock-inmate-california/,2017-07-18,2017,Kamala Harris,Kamala Harris,,,,,,en,PolitiFact,politifact.com,It costs us about $33;000 a year (on average nationally) to lock somebody up. In California it costs about $75;000 a year.',Does it cost $75K per year to lock up an inmate in California?,2017-08-10 0:40:57,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1513,http://www.politifact.com/factchecks/2017/jul/21/mike-pence/did-donald-trump-cut-18-billion-worth-red-tape-mik/,2017-07-18,2017,Mike Pence,Mike Pence,,,,,,en,PolitiFact,politifact.com,Says President Donald Trump 'has signed more laws cutting through federal red tape than any president in American history and has already saved businesses and families up to $18 billion in red tape costs every year.',Did Donald Trump cut $18 billion worth of red tape; as Mike Pence said?,2017-07-21 16:13:02,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2333,http://www.politifact.com/factchecks/2017/aug/23/scott-walker/testing-scott-walkers-top-10-business-ranking-clai/,2017-07-19,2017,Scott Walker,Scott Walker (politician),,,,,,en,PolitiFact,politifact.com,We took Wisconsin from the Bottom 10 for business to the Top 10.',Testing Scott Walker's Top 10 business ranking claim,2017-08-23 19:08:22,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,679,http://www.politifact.com/factchecks/2017/jul/27/marco-rubio/marco-rubio-says-florida-mandates-coverage-more-co/,2017-07-20,2017,Marco Rubio,Marco Rubio,,,,,,en,PolitiFact,politifact.com,In order to sell insurance in Florida there are over 40 separate individual conditions that must be covered. ... far beyond the essential health benefits included in Obamacare.',Marco Rubio says Florida mandates coverage of more conditions than Obamacare,2017-07-27 18:41:26,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,2340,http://www.politifact.com/factchecks/2017/sep/06/sean-duffy/testing-sean-duffy-claim-were-flying-1987-planes-1/,2017-07-20,2017,Sean Duffy,Sean Duffy,,,,,,en,PolitiFact,politifact.com,We're flying 1987 planes with 1987 technology.',Testing Sean Duffy claim that 'We're flying 1987 planes with 1987 technology',2017-09-06 17:39:20,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1000,http://www.politifact.com/factchecks/2017/jul/24/jeff-sessions/will-phillys-murder-rate-be-highest-decade-ag-jeff/,2017-07-21,2017,Jeff Sessions,Jeff Sessions,,,,,,en,PolitiFact,politifact.com,Preliminary murder rates in Philadelphia 'will put the murder rate at the highest of this decade in the city.',Will Philly's murder rate be the highest this decade; as AG Jeff Sessions said?,2017-07-25 14:04:27,Republican,Mostly False,3 Mostly False,False(ish),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
,173,http://www.politifact.com/factchecks/2017/aug/01/bruce-rauner/rauners-chicago-schools-bailout-claim-rooted-polit/,2017-07-22,2017,Bruce Rauner,Bruce Rauner,,,,,,en,PolitiFact,politifact.com,As written; the (Illinois school funding) bill includes a bailout of Chicago’s broken teacher pension system.,Rauner's Chicago schools 'bailout' claim rooted in political histrionics; not numbers,2017-08-01 13:16:11,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,760,http://www.politifact.com/factchecks/2017/jul/23/kellyanne-conway/does-russia-take-75-percent-media-coverage/,2017-07-22,2017,Kellyanne Conway,Kellyanne Conway,,,,,,en,PolitiFact,politifact.com,Just 6 percent of Americans say Russia is the country’s most important issue; yet the story receives '75 percent of the coverage' in the media.,Fact-check: White House's Conway uses conservative blog to claim media is hostile to Trump,2017-07-23 22:23:57,Republican,Mostly False,3 Mostly False,False(ish),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
,2401,http://www.politifact.com/factchecks/2017/jul/25/charles-schumer/yes-chuck-schumer-oil-prices-do-fall/,2017-07-23,2017,Charles Schumer,Chuck Schumer,,,,,,en,PolitiFact,politifact.com,When the price for oil goes up on the markets; it goes right up; but it never goes down.',Yes; Chuck Schumer; oil prices do sometimes fall,2017-07-25 21:17:57,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,655,http://www.politifact.com/factchecks/2017/jul/27/newt-gingrich/was-barack-obamas-best-economic-year-worse-bill-cl/,2017-07-23,2017,Newt Gingrich,Newt Gingrich,,,,,,en,PolitiFact,politifact.com,In economic growth; 'Obama's best year was slower than Bill Clinton's worst year.',Was Barack Obama's best economic year worse than Bill Clinton's weakest?,2017-07-27 21:06:23,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2121,http://www.politifact.com/factchecks/2017/jul/27/rick-kriseman/taking-closer-look-auto-theft-problem-st-petersbur/,2017-07-23,2017,Rick Kriseman,Rick Kriseman,,,,,,en,PolitiFact,politifact.com,There were 2;761 auto thefts in 2006 under Rick Baker and 1;095 auto thefts in 2016.,Taking a closer look at the auto-theft problem in St. Petersburg,2017-07-27 18:26:16,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1959,http://www.politifact.com/factchecks/2017/aug/02/rick-kriseman/have-number-complaints-against-police-dropped-unde/,2017-07-25,2017,Rick Kriseman,Rick Kriseman,,,,,,en,PolitiFact,politifact.com,The number of complaints against police officers has decreased from an average when Mr. (Rick) Baker was mayor from 78 to 14.',Have the number of complaints against police dropped under Mayor Kriseman's police chief?,2017-08-02 21:00:04,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,666,http://www.politifact.com/factchecks/2017/jul/27/anthony-scaramucci/it-felony-leak-financial-disclosure-form-anthony-s/,2017-07-26,2017,Anthony Scaramucci,Anthony Scaramucci,National,Communications director for Trump,,,,en,PolitiFact,politifact.com,In light of the leak of my financial disclosure info which is a felony I will be contacting @FBI and the @TheJusticeDept',Is it a felony to leak a financial disclosure form; as Anthony Scaramucci said?,2017-07-27 20:31:08,Republican,FALSE,2 False,False(ish),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
,188,http://www.politifact.com/factchecks/2017/aug/24/steve-adler/steve-adler-calls-austin-safest-big-city-Texas-cri/,2017-07-26,2017,Steve Adler,Steve Adler (politician),,,,,,en,PolitiFact,politifact.com,Austin is the safest big city in Texas.',Steve Adler calls Austin safest big city in Texas,2017-08-24 18:36:31,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,423,http://www.politifact.com/factchecks/2017/jul/27/scott-walker/scott-walker-says-foxconn-bringing-13000-jobs-wisc/,2017-07-26,2017,Scott Walker,Scott Walker (politician),,,,,,en,PolitiFact,politifact.com,Foxconn is bringing 13;000 high-tech jobs to Wisconsin.',Scott Walker says Foxconn 'bringing' 13;000 jobs to Wisconsin -- what exactly does that mean?,2017-07-27 22:24:20,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,824,http://www.politifact.com/factchecks/2017/jul/26/mark-pocan/how-many-people-military-are-transgender/,2017-07-26,2017,Mark Pocan,Mark Pocan,,,,,,en,PolitiFact,politifact.com,More than 15;000 transgender Americans' are 'serving in the military today.',How many people in the military are transgender?,2017-07-26 21:05:28,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2464,http://www.politifact.com/factchecks/2017/jul/26/ted-lieu/thousands-transgender-americans-serve-military-con/,2017-07-26,2017,Ted Lieu,Ted Lieu,,,,,,en,PolitiFact,politifact.com,You've got thousands of people serving in the military who are transgender.',Thousands' of transgender Americans serve in military; congressman says,2017-07-26 21:45:07,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1309,http://www.politifact.com/factchecks/2017/aug/25/scott-walker/scott-walker-says-pennsylvania-lost-foxconn-plant-/,2017-07-28,2017,Scott Walker,Scott Walker (politician),,,,,,en,PolitiFact,politifact.com,Says Foxconn didn't keep a promise to build a plant in Pennsylvania because 'Pennsylvnia changed governors.',Scott Walker misleads saying Pennsylvania lost Foxconn plant because Democrat replaced GOP governor,2017-08-25 16:42:04,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,199,http://www.politifact.com/factchecks/2017/aug/03/david-perdue/gop-senator-david-perdue-blames-obamacare-leaving-/,2017-07-28,2017,David Perdue,David Perdue,,,,,,en,PolitiFact,politifact.com,Because of the failure to pass a repeal bill; 'Obamacare remains the law of the land ... This means more than 300;000 Georgians below the poverty line will still not have access to the insurance Obamacare promised.',GOP Sen. David Perdue blames Obamacare for leaving behind 300;000 Georgians,2017-08-03 18:06:23,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,775,http://www.politifact.com/factchecks/2017/aug/09/roy-cooper/cooper-says-dems-won-nearly-half-2016-vote-hold-on/,2017-07-28,2017,Roy Cooper,Roy Cooper,,,,,,en,PolitiFact,politifact.com,Last year; Democrats won nearly 50% of the vote; yet they hold only 38% of the seats in the State House and 30% of the seats in the State Senate',Cooper says Dems won nearly half of 2016 vote; but hold only 35% of NCGA seats,2017-08-09 21:01:36,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1578,http://www.politifact.com/factchecks/2017/aug/21/matthew-rosendale/republican-senate-hopeful-claims-montana-sen-jon-t/,2017-07-31,2017,Matthew Rosendale,Matt Rosendale,,,,,,en,PolitiFact,politifact.com,Says Sen. Jon Tester 'believes that we should have a national registration so that the people of Montana should have to ask permission before they purchase a gun; ask permission from the federal government.',Republican Senate hopeful's absurd claim Montana Sen. Jon Tester supports a national gun registry,2017-08-21 20:38:24,Republican,Pants on Fire,1 Pants On Fire,False(ish),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
,369,http://www.politifact.com/factchecks/2017/aug/14/rahm-emanuel/scoop-toss-and-spin-digging-rahm-emanuels-budget-c/,2017-07-31,2017,Rahm Emanuel,Rahm Emanuel,,,,,,en,PolitiFact,politifact.com,Every one of the financial bad management practices that I inherited; every one of them; have either been eliminated or cut significantly.',Scoop; toss and spin: Digging into Rahm Emanuel's budget claim,2017-08-14 14:41:36,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2235,http://www.politifact.com/factchecks/2017/aug/03/antonio-villaraigosa/mostly-true-undocumented-immigrants-less-likely-co/,2017-07-31,2017,Antonio Villaraigosa,Antonio Villaraigosa,National,Former mayor ,Governor,CA,Los Angeles,en,PolitiFact,politifact.com,Undocumented immigrants commit less crimes than the native born.',MOSTLY TRUE: Undocumented immigrants less likely to commit crimes than US citizens,2017-08-03 23:21:44,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1224,http://www.politifact.com/factchecks/2017/aug/02/greg-abbott/greg-abbott-celebrates-false-claim-jerry-jones-tol/,2017-08-01,2017,Greg Abbott,Greg Abbott,,,,,,en,PolitiFact,politifact.com,Says Dallas Cowboys owner Jerry Jones told players: 'Stand for the Anthem or you’re off team.',Greg Abbott celebrates unconfirmed claim about Jerry Jones and national anthem,2017-08-02 21:54:45,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,2249,http://www.politifact.com/factchecks/2017/aug/11/chris-collins/how-has-gun-crime-changed-safe-act/,2017-08-02,2017,Chris Collins,Chris Collins (New York politician),,,,,,en,PolitiFact,politifact.com,Violent crimes where a firearm is used have remained static since 2013 in both New York State and Erie County',How has gun crime changed since the SAFE Act?,2017-08-11 20:24:11,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
,842,http://www.politifact.com/factchecks/2017/aug/23/sean-patrick-maloney/most-people-medicaid-are-children-seniors-or-have-/,2017-08-03,2017,Sean Patrick Maloney,Sean Patrick Maloney,,,,,,en,PolitiFact,politifact.com,Most people on Medicaid are kids; or seniors; or the disabled.',Two-thirds of those on Medicaid are children; seniors or disabled,2017-08-23 18:29:31,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,301,http://www.politifact.com/factchecks/2017/aug/22/john-moorlach/has-crime-been-getting-worse-jerry-brown-was-elect/,2017-08-04,2017,John Moorlach,John Moorlach,,,,,,en,PolitiFact,politifact.com,Crime has been getting worse since Jerry Brown was elected governor.',Has crime been getting worse in California since Jerry Brown was elected governor?,2017-08-23 23:38:17,Republican,Mostly False,3 Mostly False,False(ish),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
,2096,http://www.politifact.com/factchecks/2017/aug/10/stacey-evans/are-georgia-firms-cheating-1000s-workers-out-healt/,2017-08-05,2017,Stacey Evans,Stacey Evans,,,,,,en,PolitiFact,politifact.com,There are'thousands of Georgia workers that are misclassified as independent contractors;' who lose benefits; including health care.,Are Georgia firms cheating 1;000s of workers out of benefits; health care?,2017-08-10 19:17:50,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
